_id,minimumDepthInMeters,dynamicProperties,verbatimLatitude,month,continent,occurrenceID,latestEpochOrHighestSeries,maximumDepthInMeters,waterBody,kingdom,decimalLatitude,earliestEraOrLowestErathem,infraspecificEpithet,latestEraOrHighestErathem,recordNumber,day,individualCount,lifeStage,scientificName,lowestBiostratigraphicZone,habitat,sex,year,eventTime,latestEonOrHighestEonothem,otherCatalogNumbers,latestPeriodOrHighestSystem,specificEpithet,geodeticDatum,collectionCode,higherGeography,latestAgeOrHighestStage,formation,earliestEpochOrLowestSeries,group,highestBiostratigraphicZone,earliestAgeOrLowestStage,country,decimalLongitude,genus,family,phylum,higherClassification,islandGroup,catalogNumber,verbatimLongitude,preparations,maximumElevationInMeters,earliestEonOrLowestEonothem,modified,bed,island,minimumElevationInMeters,subgenus,institutionCode,identificationQualifier,identifiedBy,earliestPeriodOrLowestSystem,georeferenceProtocol,locality,stateProvince,member,taxonRank,typeStatus,recordedBy,class,basisOfRecord,dateIdentified,scientificNameAuthorship,order
1754156,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""gbifid"": 1265623342, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Colias croceus (Fourcroy, 1785)""]}, ""preservative"": ""Dry - mounted""}",,,,025f73f4-7269-4d70-ae76-34a7819cae4f,,,,,,,,,,,,,"Colias croceus (Fourcroy, 1785)",,,,,,,NHMUK:ecatalogue:5681283,,croceus,,BMNH(E),,,,,,,,,,Colias,Pieridae,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Coliadinae,,BMNH(E)1121604,,,,,2015-07-23,,,,,NHMUK,,,,,,,,,,,Insecta,Specimen,,"(Fourcroy, 1785)",Lepidoptera
3059628,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-26"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Melitaea athalia (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",,,,025fdfb7-0395-43f2-8c72-c2cc43bdc8ed,,,,,,,,,,,,,"Melitaea athalia (Rottemberg, 1775)",,,,,,,NHMUK:ecatalogue:3037057,,athalia,,BMNH(E),,,,,,,,,,Melitaea,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Nymphalinae,,BMNH(E)1179042,,,,,2016-06-16,,,,,NHMUK,,,,,,,,,,,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3127891,,"{""recordtype"": ""Specimen"", ""created"": ""2013-12-02"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aphantopus hyperantus ab. arcuata Zusanek, 1925""]}, ""preservative"": ""Dry - mounted""}",50 55 28 N,07,Europe,02710ccc-4628-48dc-a019-9ebd89c79e36,,,,,50.9245,,,,,,,,"Aphantopus hyperantus ab. arcuata Zusanek, 1925",,,,1954,,,NHMUK:ecatalogue:2891998,,hyperantus,,BMNH(E),Europe; United Kingdom; England; Hampshire; Fritham,,,,,,,United Kingdom,-1.6627,Aphantopus,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae,,BMNH(E)1045817,001 39 46 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,N I Watson; Watson; R W Watson; Watson,Insecta,Specimen,,"Zusanek, 1925",Lepidoptera
1766155,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-21"", ""gbifid"": 1265631421, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Euphydryas aurinia (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",54 43 34 N,,Europe,027117b5-a6fd-43d6-8a95-df1b6338a263,,,,,54.726,,,,,,,,"Euphydryas aurinia (Rottemberg, 1775)",,,,,,,NHMUK:ecatalogue:5707110,,aurinia,,BMNH(E),Europe; United Kingdom; England; Cumberland,,,,,,,United Kingdom,-3.0367,Euphydryas,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Nymphalinae,,BMNH(E)1107909,003 02 12 W,,,,2015-08-13,,,,,NHMUK,,,,,,England,,,,N A Watkins; Watkins,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3067494,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Maniola jurtina insularis Thompson, 1969""]}, ""preservative"": ""Dry - mounted""}",,,,0260c350-67a1-4a10-9a0a-97caecea338c,,,,,,,insularis,,,,,,"Maniola jurtina insularis Thompson, 1969",,,,,,,NHMUK:ecatalogue:5672435,,jurtina,,BMNH(E),,,,,,,,,,Maniola,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,,BMNH(E)1078393,,,,,2016-06-16,,,,,NHMUK,,,,,,,,,,,Insecta,Specimen,,"Thompson, 1969",Lepidoptera
1783804,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK"", ""created"": ""2015-07-15"", ""gbifid"": 1265648024, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Limenitis camilla (Linnaeus, 1764)""]}, ""preservative"": ""Dry - mounted""}",51 03 31 N,,Europe,026baf5d-a9c9-4339-a199-9037d14432e3,,,,,51.0586,,,,,,,,"Limenitis camilla (Linnaeus, 1764)",,,,,,,NHMUK:ecatalogue:5641322,,camilla,,BMNH(E),Europe; United Kingdom; England; West Sussex; Balcombe,,,,,,,United Kingdom,-0.1279,Limenitis,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Limenitinae,,BMNH(E)1117765,000 07 40 W,,,,2015-08-14,,,,,NHMUK,,,,,,England,,,,A S. Wheeler; Wheeler,Insecta,Specimen,,"(Linnaeus, 1764)",Lepidoptera
3126363,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-21"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",51 04 53 N,08,Europe,026f4958-d3f2-40fc-8c2d-e33a3657cfd7,,,,,51.0814,,,,,25,,,"Lysandra coridon (Poda, 1761)",,,,1951,,,NHMUK:ecatalogue:5718170,,coridon,,BMNH(E),Europe; United Kingdom; England; Kent; Folkestone,,,,,,,United Kingdom,1.1695,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1157637,001 10 10 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
3159055,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Melanargia galathea serena Verity, 1913""]}, ""preservative"": ""Dry - mounted""}",51 47 46 N,07,Europe,027186b7-91e3-4dee-b561-1eecefef8afe,,,,,51.7961,,serena,,,23,,,"Melanargia galathea serena Verity, 1913",,,,1911,,,NHMUK:ecatalogue:5662847,,galathea,,BMNH(E),Europe; United Kingdom; England; Hertfordshire; Tring,,,,,,,United Kingdom,-0.6559,Melanargia,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,,BMNH(E)1288583,000 39 21 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,A T Goodson; Goodson,Insecta,Specimen,,"Verity, 1913",Lepidoptera
3161269,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-13"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""type"": [""Paratype""], ""name"": [""Coenonympha tullia davus ab. cockaynei Hopkins, 1955""]}, ""preservative"": ""Dry - mounted""}",52 58 07 N,,Europe,025ebed2-296a-402d-8a6d-4c47212a604a,,,,,52.9687,,davus,,,,,,"Coenonympha tullia davus ab. cockaynei Hopkins, 1955",,,,1926,,,NHMUK:ecatalogue:5616376,,tullia,,BMNH(E),Europe; United Kingdom; England; Shropshire; Whitchurch,,,,,,,United Kingdom,-2.682,Coenonympha,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,,BMNH(E)1096509,002 40 55 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,Paratype,P M. Bright; Bright,Insecta,Specimen,,"Hopkins, 1955",Lepidoptera
3049711,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-25"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Maniola jurtina insularis Thompson, 1969""]}, ""preservative"": ""Dry - mounted""}",50 35 50 N,07,Europe,02752af4-b44a-4245-a5ba-c7a358eae863,,,,,50.5972,,insularis,,,30,,,"Maniola jurtina insularis Thompson, 1969",,,,1964,,,NHMUK:ecatalogue:2985256,,jurtina,,BMNH(E),Europe; United Kingdom; England; Dorset; Worth Matravers,,,,,,,United Kingdom,-2.0367,Maniola,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,,BMNH(E)1077676,002 02 12 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"Thompson, 1969",Lepidoptera
3129458,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-27"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pyronia tithonus britanniae ab. pallescens Cockerell, 1889""]}, ""preservative"": ""Dry - mounted""}",51 10 21 N,08,Europe,026bfbba-e3e3-41c5-b2c4-45e45aff366e,,,,,51.1724,,britanniae,,,08,,,"Pyronia tithonus britanniae ab. pallescens Cockerell, 1889",,,,1965,,,NHMUK:ecatalogue:3053953,,tithonus,,BMNH(E),Europe; United Kingdom; England; Hampshire; Hampshire Downs,,,,,,,United Kingdom,-1.2588,Pyronia,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae,,BMNH(E)1091165,001 15 32 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,R E Stockley; Stockley,Insecta,Specimen,,"Cockerell, 1889",Lepidoptera
1763613,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-20"", ""gbifid"": 1265628771, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Satyrium pruni (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",52 22 52 N,,Europe,02663d40-6fe6-4db0-b878-37c4158e51a8,,,,,52.3812,,,,,,,,"Satyrium pruni (Linnaeus, 1758)",,,,,,,NHMUK:ecatalogue:5676119,,pruni,,BMNH(E),Europe; United Kingdom; England; Huntingdonshire,,,,,,,United Kingdom,-0.2205,Satyrium,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1141638,000 13 14 W,,,,2015-08-13,,,,,NHMUK,,,,,,England,,,,G E. Hyde; Hyde,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3035748,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pieris brassicae (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",52 21 20 N,,Europe,0268d93b-9cd7-4b65-adc9-6cb4232476f6,,,,,52.3555,,,,,,,,"Pieris brassicae (Linnaeus, 1758)",,,,,,,NHMUK:ecatalogue:5689349,,brassicae,,BMNH(E),Europe; United Kingdom; England,,,,,,,United Kingdom,-1.1743,Pieris,Pieridae,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Pierinae,,BMNH(E)1128263,001 10 27 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,Druce; Druce,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3057674,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-26"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Argynnis adippe vulgoadippe Verity, 1929""]}, ""preservative"": ""Dry - mounted""}",51 18 39 N,,Europe,0279260a-7c7c-439c-ba20-5cda150fc2d3,,,,,51.3107,,vulgoadippe,,,,,,"Argynnis adippe vulgoadippe Verity, 1929",,,,1942,,,NHMUK:ecatalogue:3026453,,adippe,,BMNH(E),Europe; United Kingdom; England; Surrey; Ashtead,,,,,,,United Kingdom,-0.297,Argynnis,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,,BMNH(E)1088382,000 17 49 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,F D. Coote; Coote,Insecta,Specimen,,"Verity, 1929",Lepidoptera
3154146,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Polyommatus icarus icarus (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",56 57 49 N,07,Europe,02742ca5-d02b-4f72-9df2-c85f20942409,,,,,56.9637,,icarus,,,16,,,"Polyommatus icarus icarus (Rottemberg, 1775)",,,,1936,,,NHMUK:ecatalogue:5660819,,icarus,,BMNH(E),Europe; United Kingdom; Scotland; Aberdeenshire; Stonehaven,,,,,,,United Kingdom,-2.2093,Polyommatus,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Lycaenidae,,BMNH(E)1302591,002 12 33 W,,,,2016-06-16,,,,,NHMUK,,,,,,Scotland,,,,N.C.P.; N.C.P.,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3134668,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Vanessa cardui (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",50 31 19 N,08,Europe,0267b2df-9660-49fa-860d-6fed8a923fab,,,,,50.5219,,,,,13,,,"Vanessa cardui (Linnaeus, 1758)",,,,1950,,,NHMUK:ecatalogue:5677965,,cardui,,BMNH(E),Europe; United Kingdom; England; Cornwall,,,,,,,United Kingdom,-4.8234,Vanessa,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Nymphalinae,,BMNH(E)1059484,004 49 24 W,,,,2016-06-16,,,,,NHMUK,,,,,North Cornwall,England,,,,N A Watkins; Watkins,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3075348,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-27"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Vanessa atalanta (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",57 40 37 N,09,Europe,0264a439-50e4-4311-b081-3914fbfa1712,,,,,57.6769,,,,,16,,,"Vanessa atalanta (Linnaeus, 1758)",,,,1900,,,NHMUK:ecatalogue:3051600,,atalanta,,BMNH(E),Europe; United Kingdom; Scotland; Cromartyshire; Sutors of Cromarty,,,,,,,United Kingdom,-3.9975,Vanessa,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Nymphalinae,,BMNH(E)1048999,003 59 51 W,,,,2016-06-16,,,,,NHMUK,,,,,,Scotland,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3105237,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Papilio machaon britannicus Seitz, 1907""]}, ""preservative"": ""Dry - mounted""}",52 20 20 N,,Europe,027963cf-54aa-4653-8f1f-532befc92f1a,,,,,52.3389,,britannicus,,,,,,"Papilio machaon britannicus Seitz, 1907",,,,1896,,,NHMUK:ecatalogue:5687604,,machaon,,BMNH(E),Europe; United Kingdom; England; Cambridgeshire,,,,,,,United Kingdom,0.1338,Papilio,Papilionidae,,Insecta; Lepidoptera; Papilionoidea; Papilionidae; Papilioninae,,BMNH(E)1288102,000 08 02 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"Seitz, 1907",Lepidoptera
3115762,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-21"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Callophrys rubi""]}, ""preservative"": ""Dry - mounted""}",51 20 54 N,05,Europe,0274cbd1-d4b3-43e1-be17-d05adb473b8c,,,,,51.3484,,,,,30,,,Callophrys rubi,,,,1947,,,NHMUK:ecatalogue:5705901,,rubi,,BMNH(E),Europe; United Kingdom; England; Hampshire; Burghclere,,,,,,,United Kingdom,-1.3223,Callophrys,Lycaenidae,,Insecta; Lepidoptera; Lycaenidae; Lycaeninae,,BMNH(E)1133574,001 19 20 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,R Saundby; Saundby,Insecta,Specimen,,,Lepidoptera
3078594,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pyronia tithonus britanniae (Verity, 1914)""]}, ""preservative"": ""Dry - mounted""}",,,,0261be1f-f6cb-4e2c-810a-9e304cd05429,,,,,,,britanniae,,,,,,"Pyronia tithonus britanniae (Verity, 1914)",,,,,,,NHMUK:ecatalogue:5727406,,tithonus,,BMNH(E),,,,,,,,,,Pyronia,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,,BMNH(E)1090229,,,,,2016-06-16,,,,,NHMUK,,,,,,,,,,,Insecta,Specimen,,"(Verity, 1914)",Lepidoptera
1778260,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-22"", ""gbifid"": 1265643238, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Vanessa cardui (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 21 03 N,,Europe,02753078-4218-44e0-bf30-a454607de53c,,,,,51.3509,,,,,,,,"Vanessa cardui (Linnaeus, 1758)",,,,,,,NHMUK:ecatalogue:5730010,,cardui,,BMNH(E),Europe; United Kingdom; England; Kent,,,,,,,United Kingdom,0.8194,Vanessa,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Nymphalinae,,BMNH(E)1059396,000 49 10 E,,,,2015-08-14,,,,,NHMUK,,,,,North Kent,England,,,,L W Newman; Newman,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3076429,,"{""recordtype"": ""Specimen"", ""created"": ""2013-12-02"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Polygonia c-album (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 43 07 N,09,Europe,0275c8fb-aa75-4ecc-8f33-8c0ffccb88c3,,,,,51.7185,,,,,24,,,"Polygonia c-album (Linnaeus, 1758)",,,,1940,,,NHMUK:ecatalogue:2886667,,c-album,,BMNH(E),Europe; United Kingdom; England; Gloucestershire; Cirencester,,,,,,,United Kingdom,-1.9682,Polygonia,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Nymphalinae,,BMNH(E)1062770,001 58 06 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3114766,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Argynnis aglaja (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",50 49 21 N,07,Europe,02671f1d-b890-42f7-90a7-e0e657245fb6,,,,,50.8225,,,,,15,,,"Argynnis aglaja (Linnaeus, 1758)",,,,1902,,,NHMUK:ecatalogue:5726827,,aglaja,,BMNH(E),Europe; United Kingdom; England; Sussex; Brighton,,,,,,,United Kingdom,-0.1372,Argynnis,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,,BMNH(E)1146026,000 08 14 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,A T Goodson; Goodson,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3149360,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-11"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lycaena phlaeas eleus (Fabricius, 1798)""]}, ""preservative"": ""Dry - mounted""}",51 16 26 N,07,Europe,02742fc5-a308-4135-8422-e027fa3ab766,,,,,51.274,,eleus,,,18,,,"Lycaena phlaeas eleus (Fabricius, 1798)",,,,1974,,,NHMUK:ecatalogue:5615332,,phlaeas,,BMNH(E),Europe; United Kingdom; England; Kent; Sandwich,,,,,,,United Kingdom,1.3374,Lycaena,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1295004,001 20 15 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,B.G.W.; B.G.W.,Insecta,Specimen,,"(Fabricius, 1798)",Lepidoptera
3146284,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-21"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",52 02 53 N,08,Europe,0260880a-a82a-46d3-a0d4-53e15d61d612,,,,,52.0481,,,,,,,,"Lysandra coridon (Poda, 1761)",,,,1924,,,NHMUK:ecatalogue:5702054,,coridon,,BMNH(E),Europe; United Kingdom; England; Hertfordshire; Royston,,,,,,,United Kingdom,-0.0241,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1285184,000 01 27 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,W Rait Smith; Rait Smith,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
1768526,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-10"", ""gbifid"": 1265633647, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Euphydryas aurinia (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",50 51 25 N,,Europe,026467d3-2578-47d6-ac64-6837f6f2c170,,,,,50.8569,,,,,,,,"Euphydryas aurinia (Rottemberg, 1775)",,,,,,,NHMUK:ecatalogue:5610714,,aurinia,,BMNH(E),Europe; United Kingdom; England; Dorset; Blandford Forum,,,,,,,United Kingdom,-2.1654,Euphydryas,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Nymphalinae,,BMNH(E)1107389,002 09 55 W,,,,2015-08-13,,,,,NHMUK,,,,,,England,,,,J Shepherd; Shepherd,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3152407,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Callophrys rubi""]}, ""preservative"": ""Dry - mounted""}",50 57 50 N,05,Europe,026c9a53-b8e8-4cde-a37c-983c90a6f2a1,,,,,50.964,,,,,22,,,Callophrys rubi,,,,1921,,,NHMUK:ecatalogue:5730473,,rubi,,BMNH(E),Europe; United Kingdom; England; South Downs,,,,,,,United Kingdom,-0.5304,Callophrys,Lycaenidae,,Insecta; Lepidoptera; Lycaenidae; Lycaeninae,,BMNH(E)1134178,000 31 49 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,N.C.P.; N.C.P.,Insecta,Specimen,,,Lepidoptera
3036340,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lycaena dispar batavus (Oberth\u00fcr & Bryk, 1923)""]}, ""preservative"": ""Dry - mounted""}",52 26 41 N,07,Europe,0279a4a4-a91e-44f6-9ec3-7d9bbf0040bc,,,,,52.4447,,batavus,,,04,,,"Lycaena dispar batavus (Oberthür & Bryk, 1923)",,,,1934,,,NHMUK:ecatalogue:5663914,,dispar,,BMNH(E),Europe; United Kingdom; England; Cambridgeshire; Woodwalton Fen,,,,,,,United Kingdom,-0.1924,Lycaena,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)501770,000 11 33 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Oberthür & Bryk, 1923)",Lepidoptera
3164966,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-21"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon ab. semifowleri Bright & Leeds, 1938""]}, ""preservative"": ""Dry - mounted""}",50 35 50 N,07,Europe,0274f170-37cc-461e-aea3-37d647b3ea9d,,,,,50.5972,,,,,,,,"Lysandra coridon ab. semifowleri Bright & Leeds, 1938",,,,1961,,,NHMUK:ecatalogue:5708270,,coridon,,BMNH(E),Europe; United Kingdom; England; Dorset; Worth Matravers,,,,,,,United Kingdom,-2.0367,Lysandra,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Lycaenidae,,BMNH(E)1149529,002 02 12 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,R W Watson; Watson,Insecta,Specimen,,"Bright & Leeds, 1938",Lepidoptera
3080777,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Argynnis aglaja (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 04 42 N,06,Europe,025e7d68-9019-4737-81bd-b85636649971,,,,,51.0782,,,,,,,,"Argynnis aglaja (Linnaeus, 1758)",,,,1828,,,NHMUK:ecatalogue:5661844,,aglaja,,BMNH(E),Europe; United Kingdom; England; Devon; Barnstaple,,,,,,,United Kingdom,-4.0583,Argynnis,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,,BMNH(E)1084781,004 03 30 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,Martew; Martew,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3123331,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",51 07 40 N,08,Europe,026de077-0470-4a01-b0df-a0f2a61b1db2,,,,,51.1279,,,,,14,,,"Lysandra coridon (Poda, 1761)",,,,1939,,,NHMUK:ecatalogue:5720246,,coridon,,BMNH(E),Europe; United Kingdom; England; Kent; Dover,,,,,,,United Kingdom,1.3134,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1159806,001 18 48 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,A J. Bowes; Bowes,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
1756250,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""gbifid"": 1265625403, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Hesperia comma (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",,,,027125a6-79dc-494e-9795-efb4e913f68a,,,,,,,,,,,,,"Hesperia comma (Linnaeus, 1758)",,,,,,,NHMUK:ecatalogue:5688910,,comma,,BMNH(E),,,,,,,,,,Hesperia,Hesperiidae,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Hesperiinae,,BMNH(E)1354249,,,,,2015-07-23,,,,,NHMUK,,,,,,,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
